Product Name,Category Name,Variant Name,Price,SKU,Barcode,Department,Stock Name,Stock Variant Name,Starting Quantity,Starting Value,Alert Level
BEJAME 8018,DRESSESS,BROWN36,350000,,,Main Department,BEJAME 8018,BROWN36,1,175000,1
8086,CLUTCH,NUDE,55000,,,Main Department,8086,NUDE,1,27500,1
T202 ,CLUTCH,GREY,65000,,,Main Department,T202 ,GREY,1,32500,1
T202 ,CLUTCH,GREY,65000,,,Main Department,T202 ,GREY,1,32500,1
T202 ,CLUTCH,GREY,65000,,,Main Department,T202 ,GREY,1,32500,1
16023,CLUTCH,PEACH,55000,,,Main Department,16023,PEACH,1,27500,1
ODRELLA 7768,DRESSESS,GOLD42,450000,,,Main Department,ODRELLA 7768,GOLD42,1,225000,1
ODRELLA 7768,DRESSESS,GOLD40,450000,,,Main Department,ODRELLA 7768,GOLD40,1,225000,1
DELAL 2320,DRESSESS,BURNT ORANGE58,480000,,,Main Department,DELAL 2320,BURNT ORANGE58,1,240000,1
JEANNE DARC 16661,DRESSESS,NUDE38,45000,,,Main Department,JEANNE DARC 16661,NUDE38,1,22500,1
JEANNE DARC 16661,DRESSESS,NUDE48,45000,,,Main Department,JEANNE DARC 16661,NUDE48,1,22500,1
JEANNE DARC 16661,DRESSESS,NUDE36,45000,,,Main Department,JEANNE DARC 16661,NUDE36,1,22500,1
JEANNE DARC 16661,DRESSESS,NUDE50,45000,,,Main Department,JEANNE DARC 16661,NUDE50,1,22500,1
JEANNE DARC 16661,DRESSESS,NUDE44,45000,,,Main Department,JEANNE DARC 16661,NUDE44,1,22500,1
JEANNE DARC 16661,DRESSESS,NUDE40,45000,,,Main Department,JEANNE DARC 16661,NUDE40,1,22500,1
JACK LINE 2876,DRESSESS,NUDE36,45000,,,Main Department,JACK LINE 2876,NUDE36,1,22500,1
JACK LINE 2876,DRESSESS,NUDE40,45000,,,Main Department,JACK LINE 2876,NUDE40,1,22500,1
JACK LINE 2876,DRESSESS,NUDE36,45000,,,Main Department,JACK LINE 2876,NUDE36,1,22500,1
JACK LINE 2876,DRESSESS,NUDE38,45000,,,Main Department,JACK LINE 2876,NUDE38,1,22500,1
JACK LINE 2876,DRESSESS,NUDE46,45000,,,Main Department,JACK LINE 2876,NUDE46,1,22500,1
JACK LINE 2876,DRESSESS,NUDE36,45000,,,Main Department,JACK LINE 2876,NUDE36,1,22500,1
JACK LINE 2876,DRESSESS,NUDE44,45000,,,Main Department,JACK LINE 2876,NUDE44,1,22500,1
JACK LINE 2876,DRESSESS,NUDE46,45000,,,Main Department,JACK LINE 2876,NUDE46,1,22500,1
MAC PAC 4174,CAMISOLE,NUDE46,45000,,,Main Department,MAC PAC 4174,NUDE46,1,22500,1
MAC PAC 4174,CAMISOLE,NUDE44,45000,,,Main Department,MAC PAC 4174,NUDE44,1,22500,1
MAC PAC 4174,CAMISOLE,NUDE48,45000,,,Main Department,MAC PAC 4174,NUDE48,1,22500,1
MAC PAC 4174,CAMISOLE,NUDE48,45000,,,Main Department,MAC PAC 4174,NUDE48,1,22500,1
MAC PAC 4174,CAMISOLE,NUDE44,45000,,,Main Department,MAC PAC 4174,NUDE44,1,22500,1
MAC PAC 4174,CAMISOLE,NUDE42,45000,,,Main Department,MAC PAC 4174,NUDE42,1,22500,1
MAC PAC 4174,CAMISOLE,NUDE48,45000,,,Main Department,MAC PAC 4174,NUDE48,1,22500,1
MAC PAC 4174,CAMISOLE,NUDE48,45000,,,Main Department,MAC PAC 4174,NUDE48,1,22500,1
MAC PAC 4174,CAMISOLE,NUDE36,45000,,,Main Department,MAC PAC 4174,NUDE36,1,22500,1
MAC PAC 4174,CAMISOLE,NUDE42,45000,,,Main Department,MAC PAC 4174,NUDE42,1,22500,1
MAC PAC 4174,CAMISOLE,NUDE42,45000,,,Main Department,MAC PAC 4174,NUDE42,1,22500,1
MAC PAC 4174,CAMISOLE,NUDE40,45000,,,Main Department,MAC PAC 4174,NUDE40,1,22500,1
MAC PAC 4174,CAMISOLE,NUDE46,45000,,,Main Department,MAC PAC 4174,NUDE46,1,22500,1
BEJAME 7000,SHORT DRESS,HUGE48,330000,,,Main Department,BEJAME 7000,HUGE48,1,165000,1
MAC PAC 4167,CAMISOLE,NUDE 46,45000,,,Main Department,MAC PAC 4167,NUDE 46,1,22500,1
MAC PAC 4167,CAMISOLE,NUDE 48,45000,,,Main Department,MAC PAC 4167,NUDE 48,1,22500,1
MAC PAC 4167,CAMISOLE,NUDE 42,45000,,,Main Department,MAC PAC 4167,NUDE 42,1,22500,1
DELAL 9756,DRESSESS,PEACH48,465000,,,Main Department,DELAL 9756,PEACH48,1,232500,1
DELAL 9687,DRESSESS,PEACH46,465000,,,Main Department,DELAL 9687,PEACH46,1,232500,1
CAPARI,DRESSESS,PEACH42,300000,,,Main Department,CAPARI,PEACH42,1,150000,1
PIELLE,DRESSESS,PEACH48,285000,,,Main Department,PIELLE,PEACH48,1,142500,1
DELAL 9687,DRESSESS,PEACH50,465000,,,Main Department,DELAL 9687,PEACH50,1,232500,1
CAPARI,DRESSESS,PEACH38,300000,,,Main Department,CAPARI,PEACH38,1,150000,1
CONNECTOME 10301,DRESSESS,MAROON3XL,215000,,,Main Department,CONNECTOME 10301,MAROON3XL,1,107500,1
CONNECTOME 10301,DRESSESS,MAROON2XL,215000,,,Main Department,CONNECTOME 10301,MAROON2XL,1,107500,1
CONNECTOME 10301,DRESSESS,MAROON4XL,215000,,,Main Department,CONNECTOME 10301,MAROON4XL,1,107500,1
MODA POINT 2740,DRESSESS,MAROON38,32000,,,Main Department,MODA POINT 2740,MAROON38,1,16000,1
FOR CUSTUME 8197,DRESSESS,MAROON40,350000,,,Main Department,FOR CUSTUME 8197,MAROON40,1,175000,1
EVRO ABIYE 6017,DRESSESS,MAROON46,465000,,,Main Department,EVRO ABIYE 6017,MAROON46,1,232500,1
EYDIS 1123,TROUSERS,MAROON44,95000,,,Main Department,EYDIS 1123,MAROON44,1,47500,1
EYDIS 1123,TROUSERS,MAROON46,95000,,,Main Department,EYDIS 1123,MAROON46,1,47500,1
EYDIS 1123,TROUSERS,MAROON48,95000,,,Main Department,EYDIS 1123,MAROON48,1,47500,1
EYDIS 1123,TROUSERS,MAROON50,95000,,,Main Department,EYDIS 1123,MAROON50,1,47500,1
DRESS 2500,DRESSESS,ORANGEXXL,100000,,,Main Department,DRESS 2500,ORANGEXXL,1,50000,1
MISS FRENDY 16960,BRAZERS,MAROON38,50000,,,Main Department,MISS FRENDY 16960,MAROON38,1,25000,1
MISS FRENDY 16960,BRAZERS,MAROON46,50000,,,Main Department,MISS FRENDY 16960,MAROON46,1,25000,1
MAC DUGAL  250,DRESSESS,MAROON14,950000,,,Main Department,MAC DUGAL  250,MAROON14,1,475000,1
MAC DUGAL  250,DRESSESS,MAROON16,950000,,,Main Department,MAC DUGAL  250,MAROON16,1,475000,1
ADOSSE 0200,TROUSER,MAROON40,50000,,,Main Department,ADOSSE 0200,MAROON40,1,25000,1
ADOSSE 0200,TROUSER,MAROON36,50000,,,Main Department,ADOSSE 0200,MAROON36,1,25000,1
ADOSSE 0200,TROUSER,MAROON36,50000,,,Main Department,ADOSSE 0200,MAROON36,1,25000,1
NIVOLA 3230,DRESSESS,NUDE50,200000,,,Main Department,NIVOLA 3230,NUDE50,1,100000,1
NIVOLA 3230,DRESSESS,NUDE46,200000,,,Main Department,NIVOLA 3230,NUDE46,1,100000,1
NIVOLA 3230,DRESSESS,NUDE48,200000,,,Main Department,NIVOLA 3230,NUDE48,1,100000,1
VOYANT 2889B,DRESSESS,NUDE50,200000,,,Main Department,VOYANT 2889B,NUDE50,1,100000,1
MAC PAC 4174,CAMISOLE,BLUE36,45000,,,Main Department,MAC PAC 4174,BLUE36,1,22500,1
MAC PAC 4174,CAMISOLE,BLUE38,45000,,,Main Department,MAC PAC 4174,BLUE38,1,22500,1
MAC PAC 4174,CAMISOLE,BLUE40,45000,,,Main Department,MAC PAC 4174,BLUE40,1,22500,1
MAC PAC 4174,CAMISOLE,BLUE44,45000,,,Main Department,MAC PAC 4174,BLUE44,1,22500,1
MAC PAC 4174,CAMISOLE,BLUE46,45000,,,Main Department,MAC PAC 4174,BLUE46,1,22500,1
MAC PAC 4174,CAMISOLE,BLUE42,45000,,,Main Department,MAC PAC 4174,BLUE42,1,22500,1
MAC PAC 4174,CAMISOLE,BLUE44,45000,,,Main Department,MAC PAC 4174,BLUE44,1,22500,1
MAC PAC 4174,CAMISOLE,BLUE42,45000,,,Main Department,MAC PAC 4174,BLUE42,1,22500,1
MAC PAC 4174,CAMISOLE,BLUE48,45000,,,Main Department,MAC PAC 4174,BLUE48,1,22500,1
MAC PAC 4174,CAMISOLE,BLUE36,45000,,,Main Department,MAC PAC 4174,BLUE36,1,22500,1
MAC PAC 4174,CAMISOLE,GREEN42,45000,,,Main Department,MAC PAC 4174,GREEN42,1,22500,1
MAC PAC 4174,CAMISOLE,BLACK38,45000,,,Main Department,MAC PAC 4174,BLACK38,1,22500,1
MAC PAC 4174,CAMISOLE,BLACK48,45000,,,Main Department,MAC PAC 4174,BLACK48,1,22500,1
MAC PAC 4174,CAMISOLE,BLACK40,45000,,,Main Department,MAC PAC 4174,BLACK40,1,22500,1
FIGURE 1985,SHORT DRESS,GREEN40,235000,,,Main Department,FIGURE 1985,GREEN40,1,117500,1
FIGURE 1985,SHORT DRESS,GREEN44,235000,,,Main Department,FIGURE 1985,GREEN44,1,117500,1
FIGURE 1985,SHORT DRESS,GREEN42,235000,,,Main Department,FIGURE 1985,GREEN42,1,117500,1
FIGURE 1985,SHORT DRESS,GREEN48,235000,,,Main Department,FIGURE 1985,GREEN48,1,117500,1
CORSAGE5401,SHORT DRESS,GREEN46,200000,,,Main Department,CORSAGE5401,GREEN46,1,100000,1
CORSAGE5401,SHORT DRESS,GREEN38,200000,,,Main Department,CORSAGE5401,GREEN38,1,100000,1
CORSAGE5401,SHORT DRESS,GREEN42,200000,,,Main Department,CORSAGE5401,GREEN42,1,100000,1
CORSAGE 15229,SHORT DRESS,PINK44,120000,,,Main Department,CORSAGE 15229,PINK44,1,60000,1
LIVE FOREVER25962,SHORT DRESS,GREEN50,235000,,,Main Department,LIVE FOREVER25962,GREEN50,1,117500,1
LIVE FOREVER25962,SHORT DRESS,GREEN48,235000,,,Main Department,LIVE FOREVER25962,GREEN48,1,117500,1
FIGURE1958,SHORT DRESS,GREEN40,245000,,,Main Department,FIGURE1958,GREEN40,1,122500,1
FIGURE1958,SHORT DRESS,GREEN40,245000,,,Main Department,FIGURE1958,GREEN40,1,122500,1
FIGURE1958,SHORT DRESS,GREEN46,245000,,,Main Department,FIGURE1958,GREEN46,1,122500,1
FIGURE1958,SHORT DRESS,GREEN44,245000,,,Main Department,FIGURE1958,GREEN44,1,122500,1
FIGURE 1934,SHORT DRESS,GREEN42,195000,,,Main Department,FIGURE 1934,GREEN42,1,97500,1
FIGURE1959,SHORT DRESS,GREEN40,250000,,,Main Department,FIGURE1959,GREEN40,1,125000,1
FIGURE1959,SHORT DRESS,GREEN44,250000,,,Main Department,FIGURE1959,GREEN44,1,125000,1
VENDE998,SHORT DRESS,GREEN48,165000,,,Main Department,VENDE998,GREEN48,1,82500,1
VENDE998,SHORT DRESS,GREEN46,165000,,,Main Department,VENDE998,GREEN46,1,82500,1
SVESSO10244,DRESSESS,GREEN44,240000,,,Main Department,SVESSO10244,GREEN44,1,120000,1
SVESSO10244,DRESSESS,GREEN42,240000,,,Main Department,SVESSO10244,GREEN42,1,120000,1
SVESSO10244,DRESSESS,GREEN46,240000,,,Main Department,SVESSO10244,GREEN46,1,120000,1
SVESSO10244,DRESSESS,GREEN48,240000,,,Main Department,SVESSO10244,GREEN48,1,120000,1
CMA4302,DRESSESS,GREEN46,185000,,,Main Department,CMA4302,GREEN46,1,92500,1
CMA4302,DRESSESS,GREEN48,185000,,,Main Department,CMA4302,GREEN48,1,92500,1
CMA4302,DRESSESS,GREEN44,185000,,,Main Department,CMA4302,GREEN44,1,92500,1
CMA4302,DRESSESS,GREEN42,185000,,,Main Department,CMA4302,GREEN42,1,92500,1
MAC11259,DRESSESS,GREEN42,200000,,,Main Department,MAC11259,GREEN42,1,100000,1
MAC11259,DRESSESS,GREEN48,200000,,,Main Department,MAC11259,GREEN48,1,100000,1
MAC11259,DRESSESS,GREEN36,200000,,,Main Department,MAC11259,GREEN36,1,100000,1
NORM231032,DRESSESS,GREEN36,215000,,,Main Department,NORM231032,GREEN36,1,107500,1
NORM231032,DRESSESS,GREEN38,215000,,,Main Department,NORM231032,GREEN38,1,107500,1
VITTORIA 24799,DRESSESS,GREEN36,195000,,,Main Department,VITTORIA 24799,GREEN36,1,97500,1
FIGURE 1980,SHORT DRESS,GREEN42,290000,,,Main Department,FIGURE 1980,GREEN42,1,145000,1
FIGURE1994,SHORT DRESS,GREEN40,265000,,,Main Department,FIGURE1994,GREEN40,1,132500,1
FIGURE1994,SHORT DRESS,GREEN44,265000,,,Main Department,FIGURE1994,GREEN44,1,132500,1
NOVEMBER 70903,SHORT DRESS,GREEN48,240000,,,Main Department,NOVEMBER 70903,GREEN48,1,120000,1
NOVEMBER 70903,SHORT DRESS,GREEN44,240000,,,Main Department,NOVEMBER 70903,GREEN44,1,120000,1
NOVEMBER 70903,SHORT DRESS,GREEN42,240000,,,Main Department,NOVEMBER 70903,GREEN42,1,120000,1
FIGURE 1976,DRESSESS,GREEN44,250000,,,Main Department,FIGURE 1976,GREEN44,1,125000,1
FIGURE 1917,DRESSESS,GREEN40,195000,,,Main Department,FIGURE 1917,GREEN40,1,97500,1
GEMBO 19333,SHORT DRESS,GREEN50,265000,,,Main Department,GEMBO 19333,GREEN50,1,132500,1
My Fenim 4705,SHORT DRESS,GREEN46,185000,,,Main Department,My Fenim 4705,GREEN46,1,92500,1
My Fenim 4705,SHORT DRESS,GREEN42,185000,,,Main Department,My Fenim 4705,GREEN42,1,92500,1
ROXELAN 9136,SHORT DRESS,GREY36,200000,,,Main Department,ROXELAN 9136,GREY36,1,100000,1
ROXELAN 9136,SHORT DRESS,GREY38,200000,,,Main Department,ROXELAN 9136,GREY38,1,100000,1
ROXELAN 9136,SHORT DRESS,GREY40,200000,,,Main Department,ROXELAN 9136,GREY40,1,100000,1
FIGURE 1618,SHORT DRESS,GREEN42,235000,,,Main Department,FIGURE 1618,GREEN42,1,117500,1
FIGURE 1618,SHORT DRESS,GREEN44,235000,,,Main Department,FIGURE 1618,GREEN44,1,117500,1
FIGURE 1618,SHORT DRESS,GREEN46,235000,,,Main Department,FIGURE 1618,GREEN46,1,117500,1
FIGURE 1618,SHORT DRESS,GREEN48,235000,,,Main Department,FIGURE 1618,GREEN48,1,117500,1
DEJAVU 2218,DRESSES,GREEN46,195000,,,Main Department,DEJAVU 2218,GREEN46,1,97500,1
DEJAVU 2218,DRESSES,GREEN42,195000,,,Main Department,DEJAVU 2218,GREEN42,1,97500,1
DEJAVU 2218,DRESSES,GREEN44,195000,,,Main Department,DEJAVU 2218,GREEN44,1,97500,1
DEJAVU 2218,DRESSES,GREEN48,195000,,,Main Department,DEJAVU 2218,GREEN48,1,97500,1
CHARMING 7144,DRESSESS,BROWN42,165000,,,Main Department,CHARMING 7144,BROWN42,1,82500,1
CHANNEL 9017,DRESSESS,BROWNL,275000,,,Main Department,CHANNEL 9017,BROWNL,1,137500,1
CHANNEL 9017,DRESSESS,BROWNXL,275000,,,Main Department,CHANNEL 9017,BROWNXL,1,137500,1
EYDIS 1123,TROUSERS,BROWN44,95000,,,Main Department,EYDIS 1123,BROWN44,1,47500,1
EYDIS 1123,TROUSERS,BROWN44,95000,,,Main Department,EYDIS 1123,BROWN44,1,47500,1
EYDIS 1123,TROUSERS,BROWN48,95000,,,Main Department,EYDIS 1123,BROWN48,1,47500,1
EYDIS 1123,TROUSERS,BROWN46,95000,,,Main Department,EYDIS 1123,BROWN46,1,47500,1
EYDIS 1123,TROUSERS,BROWN48,95000,,,Main Department,EYDIS 1123,BROWN48,1,47500,1
EYDIS 1123,TROUSERS,BROWN50,95000,,,Main Department,EYDIS 1123,BROWN50,1,47500,1
BEHCETT1 17637,SHORT DRESS,BROWN10,385000,,,Main Department,BEHCETT1 17637,BROWN10,1,192500,1
BEHCETT1 17637,SHORT DRESS,BROWN14,385000,,,Main Department,BEHCETT1 17637,BROWN14,1,192500,1
BEHCETT1 17637,SHORT DRESS,BROWN8,385000,,,Main Department,BEHCETT1 17637,BROWN8,1,192500,1
FOR COSTUME8173,SHORT DRESS,BROWN36,185000,,,Main Department,FOR COSTUME8173,BROWN36,1,92500,1
FOR COSTUME8173,SHORT DRESS,BROWN38,185000,,,Main Department,FOR COSTUME8173,BROWN38,1,92500,1
FOR COSTUME8173,SHORT DRESS,BROWN40,185000,,,Main Department,FOR COSTUME8173,BROWN40,1,92500,1
HEZRA 1413,SHORT DRESS,BROWN38,215000,,,Main Department,HEZRA 1413,BROWN38,1,107500,1
MAGRO 8579,SHORT DRESS,BROWN36,285000,,,Main Department,MAGRO 8579,BROWN36,1,142500,1
MAGRO 8579,SHORT DRESS,BROWN38,285000,,,Main Department,MAGRO 8579,BROWN38,1,142500,1
MAGRO 8579,SHORT DRESS,BROWN42,285000,,,Main Department,MAGRO 8579,BROWN42,1,142500,1
MARI MARI 8358,SHORT DRESS,BROWN48,225000,,,Main Department,MARI MARI 8358,BROWN48,1,112500,1
MARI MARI 8358,SHORT DRESS,BROWN42,225000,,,Main Department,MARI MARI 8358,BROWN42,1,112500,1
MARI MARI 8358,SHORT DRESS,BROWN46,225000,,,Main Department,MARI MARI 8358,BROWN46,1,112500,1
NORM 231311,SHORT DRESS,BROWN38,210000,,,Main Department,NORM 231311,BROWN38,1,105000,1
NORM 231311,SHORT DRESS,BROWN40,210000,,,Main Department,NORM 231311,BROWN40,1,105000,1
CMA 4625,SHORT DRESS,BROWN42,175000,,,Main Department,CMA 4625,BROWN42,1,87500,1
LADY MORGANA 5763,DRESSESS,BROWN50,155000,,,Main Department,LADY MORGANA 5763,BROWN50,1,77500,1
LADY MORGANA 2217,DRESSESS,BROWN40,90000,,,Main Department,LADY MORGANA 2217,BROWN40,1,45000,1
DIMARE403136,DRESSESS,BROWN42,100000,,,Main Department,DIMARE403136,BROWN42,1,50000,1
DIMARE403136,DRESSESS,BROWN48,100000,,,Main Department,DIMARE403136,BROWN48,1,50000,1
DIMARE403136,DRESSESS,BROWN46,100000,,,Main Department,DIMARE403136,BROWN46,1,50000,1
DIMARE403136,DRESSESS,BROWN50,100000,,,Main Department,DIMARE403136,BROWN50,1,50000,1
DIMARE403136,DRESSESS,BROWN40,100000,,,Main Department,DIMARE403136,BROWN40,1,50000,1
SECRET SANTA 98272,DRESSESS,BROWN36,100000,,,Main Department,SECRET SANTA 98272,BROWN36,1,50000,1
SECRET SANTA 98272,DRESSESS,BROWN38,100000,,,Main Department,SECRET SANTA 98272,BROWN38,1,50000,1
SECRET SANTA 98272,DRESSESS,BROWN40,100000,,,Main Department,SECRET SANTA 98272,BROWN40,1,50000,1
SECRET SANTA 98272,DRESSESS,BROWN42,100000,,,Main Department,SECRET SANTA 98272,BROWN42,1,50000,1
KAMEYA 40820,DRESSESS,BROWN36,120000,,,Main Department,KAMEYA 40820,BROWN36,1,60000,1
KAMEYA 40820,DRESSESS,BROWN38,120000,,,Main Department,KAMEYA 40820,BROWN38,1,60000,1
KAMEYA 40820,DRESSESS,BROWN42,120000,,,Main Department,KAMEYA 40820,BROWN42,1,60000,1
EXPLOSSION 55435,DRESSESS,FLOWER42,100000,,,Main Department,EXPLOSSION 55435,FLOWER42,1,50000,1
EXXPOSE LINE 1210,DRESSESS,FLOWER36,100000,,,Main Department,EXXPOSE LINE 1210,FLOWER36,1,50000,1
LUNA 50308,DRESSESS,FLOWER36,80000,,,Main Department,LUNA 50308,FLOWER36,1,40000,1
LUNA 50308,DRESSESS,FLOWER48,80000,,,Main Department,LUNA 50308,FLOWER48,1,40000,1
QUEENS COLLECTION 3150,DRESSESS,BROWN50,100000,,,Main Department,QUEENS COLLECTION 3150,BROWN50,1,50000,1
DOJERY 376,DRESSESS,FLOWER36,95000,,,Main Department,DOJERY 376,FLOWER36,1,47500,1
DOJERY 376,DRESSESS,FLOWER42,95000,,,Main Department,DOJERY 376,FLOWER42,1,47500,1
ROXELAN 7742,DRESSESS,FLOWER40,90000,,,Main Department,ROXELAN 7742,FLOWER40,1,45000,1
ROXELAN 7742,DRESSESS,FLOWER42,90000,,,Main Department,ROXELAN 7742,FLOWER42,1,45000,1
VEROM 4943,DRESSESS,BLACK36,100000,,,Main Department,VEROM 4943,BLACK36,1,50000,1
HAVINCA 3035,DRESSESS,PINK50,100000,,,Main Department,HAVINCA 3035,PINK50,1,50000,1
ROXELAN 04619,DRESSESS,PURPLE38,150000,,,Main Department,ROXELAN 04619,PURPLE38,1,75000,1
ZOLA0911,DRESSESS,BROWN40,100000,,,Main Department,ZOLA0911,BROWN40,1,50000,1
RIVER RAIN 3011,SHORT DRESS,BROWN42,65000,,,Main Department,RIVER RAIN 3011,BROWN42,1,32500,1
RIVER RAIN 3011,SHORT DRESS,BROWN38,65000,,,Main Department,RIVER RAIN 3011,BROWN38,1,32500,1
NORM 241092,SHORT DRESS,BROWN42,235000,,,Main Department,NORM 241092,BROWN42,1,117500,1
NORM 241092,SHORT DRESS,BROWN38,235000,,,Main Department,NORM 241092,BROWN38,1,117500,1
NORM 241092,SHORT DRESS,BROWN40,235000,,,Main Department,NORM 241092,BROWN40,1,117500,1
NORM 241092,SHORT DRESS,BROWN36,235000,,,Main Department,NORM 241092,BROWN36,1,117500,1
POLEN POE 4454,SHORT DRESS,BROWN42,370000,,,Main Department,POLEN POE 4454,BROWN42,1,185000,1
POLEN POE 4454,SHORT DRESS,BROWN48,370000,,,Main Department,POLEN POE 4454,BROWN48,1,185000,1
SKIRT 2299,SKIRTS,FLOWERSS,50000,,,Main Department,SKIRT 2299,FLOWERSS,1,25000,1
POLEN POE 2224111,SHORT DRESS,FLOWERS48,175000,,,Main Department,POLEN POE 2224111,FLOWERS48,1,87500,1
POLEN POE 2224111,SHORT DRESS,FLOWERS44,175000,,,Main Department,POLEN POE 2224111,FLOWERS44,1,87500,1
LADY MORGAN 5387,SHORT DRESS,BROWN50,185000,,,Main Department,LADY MORGAN 5387,BROWN50,1,92500,1
LADY MORGAN 5387,SHORT DRESS,BROWN46,185000,,,Main Department,LADY MORGAN 5387,BROWN46,1,92500,1
LADY MORGAN 5387,SHORT DRESS,BROWN42,185000,,,Main Department,LADY MORGAN 5387,BROWN42,1,92500,1
LADY MORGAN 5387,SHORT DRESS,BROWN38,185000,,,Main Department,LADY MORGAN 5387,BROWN38,1,92500,1
LADY MORGAN 5387,SHORT DRESS,BROWN40,185000,,,Main Department,LADY MORGAN 5387,BROWN40,1,92500,1
LADY MORGAN 5387,SHORT DRESS,BROWN44,185000,,,Main Department,LADY MORGAN 5387,BROWN44,1,92500,1
LADY MORGAN 5387,SHORT DRESS,BROWN44,185000,,,Main Department,LADY MORGAN 5387,BROWN44,1,92500,1
MOI ANGEL 624132,DRESSESS,BROWN 40,70000,,,Main Department,MOI ANGEL 624132,BROWN 40,1,35000,1
STAR STORE 0012,DRESSESS,BROWN46,240000,,,Main Department,STAR STORE 0012,BROWN46,1,120000,1
STAR STORE 0012,DRESSESS,BROWN48,240000,,,Main Department,STAR STORE 0012,BROWN48,1,120000,1
STAR STORE 0012,DRESSESS,BROWN42,240000,,,Main Department,STAR STORE 0012,BROWN42,1,120000,1
SATEN ABIYE 5093,DRESSESS,BURNT ORANGE38,330000,,,Main Department,SATEN ABIYE 5093,BURNT ORANGE38,1,165000,1
EB 09 ,CLUTCH,BROWN,75000,,,Main Department,EB 09 ,BROWN,1,37500,1
EB 09 ,CLUTCH,BROWN,75000,,,Main Department,EB 09 ,BROWN,1,37500,1
F42 ,CLUTCH,PEACH,65000,,,Main Department,F42 ,PEACH,1,32500,1
2020,CLUTCH,GOLD,45000,,,Main Department,2020,GOLD,1,22500,1
FULAR 3041,2 PIECES,BROWN52,100000,,,Main Department,FULAR 3041,BROWN52,1,50000,1
CU & MU 1231,SKIRTS,BROWN46,50000,,,Main Department,CU & MU 1231,BROWN46,1,25000,1
ARRTIZZ 3250,SKIRTS,PINK40,65000,,,Main Department,ARRTIZZ 3250,PINK40,1,32500,1
RISING STAR 28847,DRESSESS,PURPLE42,100000,,,Main Department,RISING STAR 28847,PURPLE42,1,50000,1
RISING STAR 28847,DRESSESS,PURPLE38,100000,,,Main Department,RISING STAR 28847,PURPLE38,1,50000,1
RISING STAR 28847,DRESSESS,PURPLE40,100000,,,Main Department,RISING STAR 28847,PURPLE40,1,50000,1
ROXELAN 1316,2 PIECES,PURPLE36,245000,,,Main Department,ROXELAN 1316,PURPLE36,1,122500,1
ROXELAN 1316,2 PIECES,PURPLE40,245000,,,Main Department,ROXELAN 1316,PURPLE40,1,122500,1
ROXELAN 1316,2 PIECES,PURPLE42,245000,,,Main Department,ROXELAN 1316,PURPLE42,1,122500,1
ROXELAN 1316,2 PIECES,PURPLE38,245000,,,Main Department,ROXELAN 1316,PURPLE38,1,122500,1
GG LONDON 1513,DRESSESS,PINK10,100000,,,Main Department,GG LONDON 1513,PINK10,1,50000,1
GG LONDON 1513,DRESSESS,PINK12,100000,,,Main Department,GG LONDON 1513,PINK12,1,50000,1
NOMENS 6670,DRESSESS,PURPLE48,195000,,,Main Department,NOMENS 6670,PURPLE48,1,97500,1
NOMENS 2399,DRESSESS,PURPLE48,100000,,,Main Department,NOMENS 2399,PURPLE48,1,50000,1
EXPLOSION 40066,TROUSERS,PINK44,95000,,,Main Department,EXPLOSION 40066,PINK44,1,47500,1
EXPLOSION 40066,TROUSERS,PINK46,95000,,,Main Department,EXPLOSION 40066,PINK46,1,47500,1
FIAO DIAN 6836,BRAZERS,PINKM,45000,,,Main Department,FIAO DIAN 6836,PINKM,1,22500,1
PELTEX1146,SHORT DRESS,PINK42,120000,,,Main Department,PELTEX1146,PINK42,1,60000,1
PELTEX1146,SHORT DRESS,PINK44,120000,,,Main Department,PELTEX1146,PINK44,1,60000,1
EXPLOSION 2405,DRESSESS,PINK42,50000,,,Main Department,EXPLOSION 2405,PINK42,1,25000,1
KAUSI 0030,SUITS,PINK40,210000,,,Main Department,KAUSI 0030,PINK40,1,105000,1
SELENT 194852,BLAUZ,PINK7,85000,,,Main Department,SELENT 194852,PINK7,1,42500,1
SELENT 194852,BLAUZ,PINK5,85000,,,Main Department,SELENT 194852,PINK5,1,42500,1
SELENT 194852,BLAUZ,PINK4,85000,,,Main Department,SELENT 194852,PINK4,1,42500,1
SELENT 174573,BLAUZ,PINK5,85000,,,Main Department,SELENT 174573,PINK5,1,42500,1
SELENT 174573,BLAUZ,PINK4,85000,,,Main Department,SELENT 174573,PINK4,1,42500,1
Azalea 2756,SHORT DRESS,PINK42,120000,,,Main Department,Azalea 2756,PINK42,1,60000,1
Magro 0036,SHORT DRESS,PINK42,110000,,,Main Department,Magro 0036,PINK42,1,55000,1
Arizona 2330,SHORT DRESS,PINK50,100000,,,Main Department,Arizona 2330,PINK50,1,50000,1
Arizona 2330,SHORT DRESS,PINK52,100000,,,Main Department,Arizona 2330,PINK52,1,50000,1
Green World 7829,SHORT DRESS,PINKL,180000,,,Main Department,Green World 7829,PINKL,1,90000,1
RIVER RAIN 2241,SHORT DRESS,PINK48,60000,,,Main Department,RIVER RAIN 2241,PINK48,1,30000,1
RIVER RAIN 2241,SHORT DRESS,PINK44,60000,,,Main Department,RIVER RAIN 2241,PINK44,1,30000,1
RIVER RAIN 2241,SHORT DRESS,PINK42,60000,,,Main Department,RIVER RAIN 2241,PINK42,1,30000,1
